CustomerID,TransactionDate,TransactionAmount
CUST10290,28-04-2023,721.82
CUST10799,23-12-2023,1611.57
CUST10622,27-06-2024,454.48
CUST10944,09-02-2025,406.05
CUST10388,14-07-2024,479.25
CUST10296,01-08-2023,1364.51
CUST10208,27-07-2023,663.83
CUST10305,04-09-2024,1158.06
CUST10717,10-05-2025,173.9
CUST10776,05-07-2024,2702.29
CUST10365,06-07-2024,325.78
CUST10969,05-09-2024,336.35
CUST10709,16-05-2023,524.87
CUST10887,23-06-2023,253.87
CUST10503,11-07-2024,200.71
CUST10923,28-05-2025,173.07
CUST10290,03-05-2024,3157.55
CUST10904,15-07-2022,413.4
CUST10682,31-08-2024,1134.49
CUST10263,28-10-2024,751
CUST10748,01-12-2022,1243.09
CUST10454,01-08-2021,457.54
CUST10974,28-08-2024,1270.27
CUST10667,30-10-2023,184.45
CUST10220,23-08-2022,655.9
CUST10793,18-08-2024,2113.96
CUST10217,22-01-2022,1084.4
CUST10209,21-01-2025,1236.48
CUST10306,13-03-2022,362.27
CUST10391,03-04-2025,299.08
CUST10038,31-05-2023,1094.96
CUST10817,26-10-2023,2746.58
CUST10003,28-02-2024,506.73
CUST10570,25-01-2025,2035.04
CUST10655,12-05-2025,407.43
CUST10114,10-01-2025,676.9
CUST10383,12-06-2025,1178.85
CUST10396,18-01-2025,1700.88
CUST10354,29-06-2023,395.98
CUST10786,12-04-2025,1034.85
CUST10906,24-06-2022,571.61
CUST10230,12-03-2024,421.46
CUST10687,14-01-2025,760.32
CUST10068,30-11-2022,618.6
CUST10753,19-06-2025,1676.67
CUST10035,29-03-2021,1050.04
CUST10234,30-11-2022,1450.28
CUST10648,30-03-2023,3467.93
CUST10537,27-01-2024,317.03
CUST10655,27-06-2024,686.59
CUST10568,30-01-2022,651.94
CUST10744,08-02-2025,962.42
CUST10382,09-04-2025,1415.56
CUST10800,31-01-2024,2215.03
CUST10423,12-12-2024,410.31
CUST10717,27-05-2024,1421.44
CUST10327,11-05-2024,2583.47
CUST10998,22-12-2022,498.01
CUST10338,18-09-2024,1058.59
CUST10849,01-11-2024,1545.07
CUST10558,25-05-2023,216.97
CUST10304,02-12-2024,1144.48
CUST10059,15-03-2023,95.65
CUST10776,06-04-2023,497.31
CUST10284,07-08-2023,505.54
CUST10262,22-02-2024,1302.25
CUST10464,17-12-2022,1732.67
CUST10671,20-11-2024,1116.43
CUST10385,21-12-2022,334.42
CUST10609,17-09-2024,649.6
CUST10578,01-04-2025,2928.93
CUST10398,26-12-2023,757.2
CUST10790,13-09-2023,1355.54
CUST10035,22-04-2025,766.87
CUST10571,05-04-2024,315.29
CUST10885,17-07-2024,239.14
CUST10625,04-07-2023,1840.15
CUST10995,01-11-2020,992.61
CUST10806,31-05-2025,624.06
CUST10837,18-02-2021,775.8
CUST10690,17-11-2023,1871.97
CUST10284,27-04-2025,609.22
CUST10902,12-03-2025,1089.36
CUST10039,09-04-2025,968.49
CUST10539,22-11-2023,277.7
CUST10794,29-09-2022,236.12
CUST10699,28-06-2024,1755.18
CUST10241,27-11-2021,632.23
CUST10261,17-03-2023,983.85
CUST10898,19-07-2022,1045.95
CUST10060,14-02-2023,2120.62
CUST10746,21-12-2024,682.49
CUST10389,16-07-2023,619
CUST10696,14-07-2022,1692.7
CUST10222,02-04-2025,1672.01
CUST10347,08-02-2023,1069.87
CUST10862,30-01-2023,149.9
CUST10464,25-11-2023,528.12
CUST10285,26-08-2022,1591.37
CUST10984,29-12-2022,700.37
CUST10770,25-12-2024,231.75
CUST10829,09-10-2022,27.98
CUST10390,27-03-2023,1116.95
CUST10305,07-04-2024,672.66
CUST10098,10-10-2024,423.53
CUST10944,29-09-2024,2414.71
CUST10557,25-12-2024,1264.61
CUST10965,17-01-2025,346.15
CUST10532,06-12-2024,1188.84
CUST10698,03-02-2025,1985.06
CUST10775,16-11-2023,343.86
CUST10777,04-04-2022,394.87
CUST10192,12-10-2022,1844.69
CUST10808,12-11-2024,810.49
CUST10168,18-01-2024,573.3
CUST10958,08-09-2024,791.37
CUST10887,09-09-2022,372.43
CUST10939,04-05-2022,1073.82
CUST10530,30-07-2022,1197.52
CUST10454,11-06-2021,684.55
CUST10266,09-08-2021,447.82
CUST10016,18-02-2024,742.35
CUST10774,17-07-2024,1622.5
CUST10435,12-11-2024,1222.19
CUST10572,07-11-2024,380.51
CUST10032,13-07-2022,2650.68
CUST10343,18-02-2025,163.17
CUST10989,08-03-2025,1828.38
CUST10166,01-04-2025,2443.67
CUST10326,21-12-2021,897.91
CUST10054,04-01-2022,1534.33
CUST10192,08-07-2024,1996.23
CUST10825,08-04-2022,1434.07
CUST10961,03-09-2024,1057.54
CUST10782,13-04-2023,1916.78
CUST10426,25-02-2025,417.91
CUST10485,27-03-2023,764.43
CUST10234,20-11-2021,601.58
CUST10488,08-01-2023,1498.11
CUST10573,07-05-2024,1222.27
CUST10674,31-05-2024,299.22
CUST10908,29-04-2025,926.2
CUST10668,19-03-2023,2340.49
CUST10084,21-05-2025,2665.64
CUST10792,22-02-2025,754.53
CUST10357,03-10-2023,288.4
CUST10730,08-08-2024,457.71
CUST10442,12-10-2022,389.14
CUST10173,13-07-2023,602.37
CUST10733,06-03-2025,881.12
CUST10602,08-09-2023,865.6
CUST10555,10-06-2025,894.17
CUST10690,14-04-2024,1404.85
CUST10907,13-08-2024,660.89
CUST10358,03-04-2024,409.08
CUST10110,18-06-2025,1544.2
CUST10877,08-10-2024,927.68
CUST10338,21-07-2024,1341.97
CUST10070,17-02-2025,1602.13
CUST10216,23-09-2024,317.63
CUST10051,11-07-2024,621.68
CUST10124,18-03-2025,1189.85
CUST10136,12-06-2025,429.7
CUST10120,03-01-2025,351.81
CUST10209,20-03-2025,1037.11
CUST10570,27-12-2023,763.41
CUST10336,09-02-2024,740.71
CUST10635,17-04-2024,275.73
CUST10817,02-03-2025,2410.15
CUST10143,13-06-2023,506.21
CUST10477,25-02-2024,966.15
CUST10387,02-01-2025,1026.81
CUST10318,22-01-2022,825.92
CUST10869,09-10-2023,477.22
CUST10011,30-03-2022,771.3
CUST10799,29-02-2024,569.34
CUST10790,25-11-2022,1163.88
CUST10467,21-07-2024,2519.01
CUST10149,20-11-2021,1269.31
CUST10381,25-07-2025,373.53
CUST10487,31-12-2024,372.48
CUST10560,06-03-2025,551.99
CUST10479,18-07-2024,213.88
CUST10641,22-10-2022,533.23
CUST10489,03-04-2025,679.67
CUST10686,02-04-2025,395.93
CUST10925,16-02-2024,826.13
CUST10759,16-02-2025,928.31
CUST10454,10-12-2021,802.72
CUST10978,23-01-2024,819.78
CUST10857,25-11-2024,2636.44
CUST10412,22-11-2022,802.91
CUST10919,20-02-2025,350.43
CUST10970,08-03-2024,1298.11
CUST10736,09-07-2022,1619.22
CUST10082,18-01-2025,237.55
CUST10039,08-04-2024,1476.13
CUST10571,17-05-2024,1404.06
CUST10562,05-10-2022,707.42
CUST10362,23-12-2024,943.3
CUST10663,16-03-2025,318
CUST10133,08-04-2022,740.24
CUST10334,03-04-2024,2746.53
CUST10498,07-10-2024,389.97
CUST10851,10-10-2024,1405.2
CUST10422,09-10-2022,2387.38
CUST10002,01-11-2024,787.91
CUST10357,21-09-2021,3740.97
CUST10125,05-01-2025,206.73
CUST10062,20-05-2024,889.92
CUST10977,17-12-2023,1919.6
CUST10359,07-01-2025,468.7
CUST10255,24-05-2025,1125.34
CUST10209,12-12-2024,187.33
CUST10698,31-03-2025,2810.53
CUST10052,17-09-2024,781.84
CUST10757,19-11-2024,737.02
CUST10657,05-02-2025,435.72
CUST10391,31-07-2024,522.23
CUST10298,15-07-2024,1767.9
CUST10753,07-01-2025,485.14
CUST10539,28-10-2023,1309.07
CUST10755,08-09-2023,77.72
CUST10413,15-12-2020,787.47
CUST10667,29-10-2024,1184.26
CUST10971,11-06-2025,1935.59
CUST10699,15-07-2023,602.55
CUST10043,02-11-2023,870.53
CUST10138,05-12-2024,1475.01
CUST10047,02-11-2024,2067.22
CUST10890,04-07-2024,288.09
CUST10856,26-09-2022,1020.06
CUST10783,12-11-2024,672.49
CUST10215,22-10-2024,322.34
CUST10875,20-03-2025,551.59
CUST10934,07-01-2023,810.11
CUST10732,24-09-2024,239.65
CUST10230,28-04-2023,503.19
CUST10607,02-02-2023,1128.68
CUST10910,30-11-2021,90.18
CUST10395,16-03-2025,825.05
CUST10759,20-09-2024,696.25
CUST10633,19-06-2024,2108.29
CUST10329,10-07-2025,344.43
CUST10355,13-03-2021,719.82
CUST10996,27-06-2024,358.12
CUST10460,30-11-2024,588.15
CUST10618,30-04-2024,902.64
CUST10376,01-04-2022,1350.92
CUST10038,18-09-2024,734.91
CUST10828,05-01-2025,1296.91
CUST10041,11-04-2024,1448.88
CUST10125,01-03-2023,1501.91
CUST10085,08-02-2021,626.56
CUST10889,28-07-2023,1118.22
CUST10762,24-10-2024,360.52
CUST10830,02-11-2023,1084.98
CUST10607,12-10-2024,1186.72
CUST10070,10-06-2025,627.14
CUST10154,25-07-2024,1100.77
CUST10055,26-06-2025,2587.2
CUST10982,19-12-2022,1391.2
CUST10027,21-03-2024,33.56
CUST10808,04-07-2025,1280.08
CUST10100,04-03-2024,1079.38
CUST10010,03-09-2024,278.56
CUST10983,05-01-2025,389.99
CUST10835,02-01-2025,2030.43
CUST10418,08-06-2024,1196.04
CUST10789,20-02-2023,195.74
CUST10913,03-07-2022,797.78
CUST10324,21-08-2022,439.88
CUST10600,20-07-2024,680.66
CUST10683,16-11-2024,1060.99
CUST10249,13-10-2024,304.15
CUST10561,30-08-2023,181.83
CUST10537,19-12-2024,473.88
CUST10935,16-07-2025,1084.93
CUST10240,13-05-2025,2920.51
CUST10202,20-12-2023,1125.97
CUST10474,23-04-2025,2140.88
CUST10462,14-12-2022,113.48
CUST10635,30-05-2022,1372.47
CUST10449,10-07-2025,1003.28
CUST10408,06-11-2023,803.84
CUST10013,20-10-2024,480.76
CUST10055,30-05-2022,174.25
CUST10789,18-07-2024,363
CUST10916,20-12-2024,505.34
CUST10803,14-05-2024,1976.58
CUST10307,27-01-2025,861.64
CUST10209,24-09-2024,973.5
CUST10295,28-06-2025,1499.42
CUST10706,08-05-2025,3088.91
CUST10250,22-12-2024,1499.35
CUST10882,26-01-2023,1095.96
CUST10279,24-01-2023,820.31
CUST10326,06-12-2021,150.5
CUST10887,07-12-2024,2108.07
CUST10259,18-07-2025,1418.64
CUST10598,17-03-2024,876.63
CUST10870,26-04-2024,1911.41
CUST10576,20-04-2024,1892.98
CUST10678,02-10-2024,2012.42
CUST10823,22-09-2023,338.5
CUST10776,06-05-2023,525.36
CUST10723,10-01-2025,378.48
CUST10355,23-01-2023,1910.27
CUST10074,11-11-2022,879.04
CUST10269,01-07-2025,916.52
CUST10551,30-12-2024,394.47
CUST10205,04-02-2025,587.29
CUST10833,03-01-2025,848.57
CUST10424,20-08-2023,639.45
CUST10162,11-08-2024,1568.37
CUST10595,22-12-2022,1565.47
CUST10440,02-08-2023,2097.42
CUST10149,06-08-2024,1139.97
CUST10578,14-09-2023,1849.69
CUST10227,03-02-2024,1511.19
CUST10398,15-01-2024,2527.91
CUST10011,12-09-2020,261.82
CUST10332,11-04-2023,1056.89
CUST10388,27-06-2025,3217.55
CUST10069,15-12-2024,349.06
CUST10704,22-01-2024,3211.27
CUST10445,25-02-2025,355.61
CUST10912,06-01-2024,3452.4
CUST10663,02-10-2023,1120.88
CUST10593,21-12-2023,230.09
CUST10121,15-05-2024,1038.54
CUST10524,28-01-2025,431.09
CUST10508,19-03-2023,181.08
CUST10242,22-06-2024,455.44
CUST10491,06-08-2021,691.87
CUST10067,02-02-2025,2093.2
CUST10923,18-06-2024,443.38
CUST10772,27-10-2024,1276.49
CUST10178,20-07-2024,172.46
CUST10318,01-02-2024,4125.98
CUST10580,28-04-2022,1440.81
CUST10680,17-08-2021,1296.38
CUST10884,05-11-2023,801.79
CUST10720,06-01-2025,203.5
CUST10269,27-06-2024,597.39
CUST10583,08-07-2024,1224.65
CUST10320,02-01-2025,445.77
CUST10352,04-02-2024,920.83
CUST10930,19-05-2024,796.9
CUST10734,21-01-2024,667.83
CUST10699,13-12-2023,856.34
CUST10911,16-12-2023,1003.89
CUST10232,20-02-2025,1343.13
CUST10570,21-01-2022,843.3
CUST10985,11-09-2023,899.17
CUST10783,20-06-2023,1725.08
CUST10612,17-10-2023,487.34
CUST10393,28-06-2023,565.64
CUST10964,03-05-2025,1140.18
CUST10114,10-03-2023,1359.99
CUST10289,28-05-2024,1894.39
CUST10233,11-12-2020,2085.64
CUST10712,16-04-2023,1906.73
CUST10262,11-06-2022,1170.76
CUST10411,16-05-2025,754.68
CUST10876,21-12-2024,156.67
CUST10558,30-07-2022,901.94
CUST10580,09-03-2022,626.03
CUST10477,30-09-2022,820.01
CUST10827,04-08-2024,412.87
CUST10842,17-06-2024,920.62
CUST10284,04-08-2024,1705.1
CUST10568,27-04-2025,200.3
CUST10196,21-11-2023,301.92
CUST10211,26-07-2024,679.5
CUST10891,02-01-2025,1027.55
CUST10753,26-10-2023,1547.77
CUST10984,10-07-2023,1766.57
CUST10180,20-07-2025,1605.35
CUST10847,29-08-2021,1326.98
CUST10552,04-10-2023,803.73
CUST10199,17-06-2024,929.62
CUST10241,01-04-2024,847.18
CUST10316,22-07-2025,966.27
CUST10641,04-10-2022,153.4
CUST10805,21-05-2024,511.53
CUST10956,14-07-2024,1008.1
CUST10076,28-05-2022,2445.74
CUST10866,16-03-2023,1070.19
CUST10066,05-06-2025,286.82
CUST10766,21-11-2024,2165.69
CUST10268,05-09-2022,307.54
CUST10236,14-06-2023,622.8
CUST10215,28-01-2023,386.07
CUST10594,01-01-2021,1311.36
CUST10374,07-07-2025,491.09
CUST10202,07-02-2022,511.41
CUST10869,19-03-2024,951.35
CUST10154,31-10-2024,1185.33
CUST10665,09-01-2023,619.53
CUST10156,26-11-2023,1187.17
CUST10989,04-09-2023,687.12
CUST10399,23-06-2023,709.46
CUST10467,01-10-2024,636.72
CUST10905,29-04-2025,2288.09
CUST10064,28-08-2024,1286.52
CUST10538,12-12-2022,1168.98
CUST10605,17-12-2022,42.42
CUST10157,28-10-2022,868.43
CUST10215,14-07-2023,1724.61
CUST10199,07-01-2024,1372.14
CUST10486,16-06-2025,818.65
CUST10470,13-10-2023,2236.77
CUST10145,20-10-2024,2100.11
CUST10349,11-08-2023,715.48
CUST10927,26-04-2025,1177.45
CUST10056,19-03-2025,1311.18
CUST10040,12-01-2024,956.94
CUST10826,06-04-2023,1000.11
CUST10687,24-05-2024,1589.22
CUST10212,24-04-2024,1907.52
CUST10518,12-12-2024,1441.79
CUST10878,10-12-2024,323.43
CUST10727,28-09-2020,1314.08
CUST10868,17-08-2024,439.73
CUST10153,12-05-2024,988.58
CUST10213,01-11-2024,373.34
CUST10826,05-05-2023,683.41
CUST10672,21-04-2024,1474.7
CUST10606,23-06-2024,664.54
CUST10777,13-05-2022,105.94
CUST10907,16-07-2024,269.25
CUST10134,10-05-2024,654.02
CUST10621,13-02-2025,1193.05
CUST10808,06-06-2022,1840.08
CUST10790,04-03-2024,798.12
CUST10469,10-06-2023,1026.71
CUST10835,12-12-2024,672.14
CUST10851,26-02-2025,1277.52
CUST10045,16-07-2024,391.95
CUST10598,17-06-2025,268.15
CUST10322,30-03-2023,907.39
CUST10466,09-08-2022,1220.38
CUST10236,03-11-2021,1342.44
CUST10204,11-08-2024,769.41
CUST10089,04-10-2022,621.06
CUST10398,28-03-2024,233.81
CUST10280,27-08-2023,794.75
CUST10092,14-01-2021,307.3
CUST10023,02-06-2022,1692.1
CUST10363,23-12-2024,1667.05
CUST10531,25-04-2025,392.95
CUST10720,04-08-2024,753.18
CUST10165,19-07-2025,890.13
CUST10335,05-10-2021,632.39
CUST10315,24-03-2025,106.86
CUST10485,07-11-2024,519.38
CUST10481,29-09-2023,459.97
CUST10265,20-09-2023,582.16
CUST10107,25-02-2025,435.44
CUST10472,17-09-2024,361.94
CUST10913,08-06-2023,681.02
CUST10901,24-11-2024,1046.49
CUST10305,09-07-2024,70.09
CUST10368,28-11-2021,1604.08
CUST10541,15-10-2022,971.28
CUST10221,03-05-2023,895.95
CUST10425,31-05-2025,1473.07
CUST10095,24-09-2021,1230.62
CUST10737,08-08-2023,992.75
CUST10880,01-06-2022,940.89
CUST10772,06-06-2023,585.43
CUST10928,08-01-2024,2514.48
CUST10861,03-03-2021,587.23
CUST10872,06-04-2025,470.62
CUST10297,23-03-2021,733.03
CUST10784,16-06-2022,298.09
CUST10232,12-08-2022,467.6
CUST10772,24-04-2023,1068.01
CUST10752,26-08-2021,1170.17
CUST10419,11-05-2025,2054.48
CUST10779,01-01-2025,2306.15
CUST10286,19-05-2025,656.94
CUST10988,17-12-2023,593.37
CUST10942,29-07-2025,1275.77
CUST10112,26-08-2023,1481.91
CUST10221,02-11-2021,216.44
CUST10870,06-03-2024,652.95
CUST10580,22-07-2024,1884.29
CUST10211,14-10-2023,2305.58
CUST10283,13-05-2025,454.21
CUST10438,31-01-2025,1983.13
CUST10359,13-08-2024,760.27
CUST10971,15-04-2024,175.12
CUST10009,06-12-2022,1183.44
CUST10003,14-12-2022,889.36
CUST10657,15-07-2024,2852.24
CUST10488,26-10-2023,469.7
CUST10326,05-04-2025,1992.79
CUST10124,08-04-2023,641.11
CUST10946,11-06-2022,557
CUST10381,17-03-2024,163.93
CUST10728,13-06-2024,111.39
CUST10241,12-05-2024,453.46
CUST10566,10-09-2023,1887.59
CUST10735,29-07-2025,199.67
CUST10076,12-07-2024,713.88
CUST10098,05-07-2024,1001.44
CUST10111,23-12-2024,1316.92
CUST10034,28-08-2021,3120.88
CUST10422,29-03-2025,992.88
CUST10928,29-03-2024,3028.35
CUST10966,29-03-2022,548.38
CUST10834,10-02-2023,540.94
CUST10995,08-06-2021,573.93
CUST10315,26-07-2025,1066.16
CUST10052,20-03-2022,1200.54
CUST10867,01-11-2024,923.92
CUST10856,23-03-2023,1615.88
CUST10581,06-11-2023,130.5
CUST10953,29-04-2023,692.33
CUST10633,03-12-2023,520.19
CUST10053,26-09-2024,1757.85
CUST10362,05-06-2024,1583.95
CUST10938,12-06-2024,746.66
CUST10187,30-06-2024,111.36
CUST10341,29-07-2024,2659.91
CUST10885,29-09-2023,3261.24
CUST10456,07-06-2025,838.39
CUST10333,12-06-2025,712.75
CUST10008,21-04-2025,1370.91
CUST10659,05-06-2025,924.13
CUST10467,16-10-2024,1157.73
CUST10037,22-12-2023,1482.12
CUST10716,29-06-2024,240.9
CUST10533,31-12-2024,10.71
CUST10519,12-11-2021,1071.92
CUST10667,05-09-2023,230.73
CUST10659,23-08-2024,965.94
CUST10655,11-05-2025,535.46
CUST10774,14-08-2023,911.83
CUST10056,06-03-2024,1414.58
CUST10413,07-11-2021,372.46
CUST10111,08-04-2025,1944.17
CUST10817,25-11-2022,893.62
CUST10432,31-05-2024,1179.28
CUST10668,09-04-2024,1153.16
CUST10966,22-09-2024,1118.87
CUST10702,27-04-2024,828.89
CUST10940,19-04-2023,103.12
CUST10526,20-12-2023,253.19
CUST10816,27-10-2023,691.16
CUST10967,27-03-2025,648.75
CUST10101,20-07-2023,435.68
CUST10677,22-06-2024,449.61
CUST10822,26-03-2023,527.72
CUST10357,24-05-2021,226.88
CUST10392,06-08-2023,227.22
CUST10440,14-01-2025,1275.55
CUST10885,22-01-2024,337.79
CUST10104,12-11-2024,206.91
CUST10148,16-02-2024,702.78
CUST10307,18-04-2023,605.91
CUST10392,24-12-2023,615.26
CUST10229,15-01-2022,989.8
CUST10876,28-08-2024,510.24
CUST10388,27-03-2024,1937.45
CUST10462,11-04-2025,178.1
CUST10631,12-12-2024,699.92
CUST10658,27-03-2021,509.32
CUST10686,05-11-2022,634.08
CUST10745,17-04-2024,1515.12
CUST10602,14-02-2023,1588.1
CUST10923,10-09-2024,792.24
CUST10669,12-07-2024,393.1
CUST10389,15-10-2024,1887.82
CUST10755,15-09-2024,3883.34
CUST10559,26-02-2025,417.56
CUST10486,13-04-2025,822.28
CUST10423,16-06-2025,457.88
CUST10942,07-02-2025,1038.94
CUST10871,04-02-2022,495.44
CUST10169,18-03-2024,807.84
CUST10126,22-01-2022,427.82
CUST10644,07-02-2025,325.19
CUST10760,13-08-2023,187.82
CUST10696,28-08-2023,2319.05
CUST10053,21-10-2023,1019.24
CUST10224,17-01-2024,909.71
CUST10124,08-10-2021,503.75
CUST10062,13-04-2025,681.24
CUST10489,20-07-2024,930.31
CUST10376,20-11-2023,1257.26
CUST10172,24-10-2024,2717.16
CUST10751,10-04-2021,946.01
CUST10232,17-09-2024,296.81
CUST10602,07-01-2024,2305.01
CUST10671,08-03-2025,882.68
CUST10664,01-05-2024,464.06
CUST10497,01-10-2024,2223.89
CUST10988,07-06-2025,1542.98
CUST10912,07-10-2024,819.71
CUST10607,02-06-2024,1159.61
CUST10709,24-07-2023,1690.23
CUST10057,30-09-2023,1334.43
CUST10776,26-04-2023,777.33
CUST10426,11-09-2022,169.85
CUST10802,13-03-2025,2928.64
CUST10479,17-07-2023,550.63
CUST10380,04-04-2025,1008.02
CUST10808,02-06-2025,798.66
CUST10593,19-08-2024,743.26
CUST10738,04-03-2024,529.33
CUST10581,06-05-2023,1393.84
CUST10921,10-04-2025,1531.63
CUST10836,21-06-2023,3926.68
CUST10284,12-12-2024,2339.05
CUST10727,10-10-2024,177.28
CUST10178,09-10-2022,358.79
CUST10215,01-07-2025,640.65
CUST10623,13-09-2024,392.88
CUST10509,29-12-2021,542.31
CUST10931,24-02-2025,1417.37
CUST10227,10-11-2023,1731.81
CUST10474,10-08-2024,387.07
CUST10351,01-10-2024,1018.85
CUST10878,02-05-2024,2162.99
CUST10216,12-03-2025,948.05
CUST10127,24-06-2023,1238.26
CUST10789,08-06-2023,34.31
CUST10183,28-05-2023,688.87
CUST10901,19-03-2025,256.57
CUST10762,26-06-2025,1595.33
CUST10997,21-07-2024,991.48
CUST10179,22-12-2022,2992.77
CUST10054,15-11-2024,1642.02
CUST10864,12-11-2022,1363.8
CUST10831,07-05-2025,46.06
CUST10959,22-11-2022,463.91
CUST10096,04-06-2024,622.69
CUST10735,23-04-2025,1326.81
CUST10447,26-11-2022,181.37
CUST10527,01-12-2024,63.03
CUST10108,09-10-2022,590.39
CUST10679,05-08-2024,651.93
CUST10194,22-07-2024,1218.56
CUST10790,06-05-2025,143.72
CUST10628,07-04-2022,1398.46
CUST10828,28-02-2025,600.39
CUST10611,08-11-2022,198.28
CUST10413,18-05-2024,1159.8
CUST10226,15-11-2021,1428.9
CUST10989,02-07-2022,903.29
CUST10414,02-08-2023,1756.67
CUST10079,15-05-2023,1774.58
CUST10446,23-03-2024,323.04
CUST10381,25-04-2025,1976.31
CUST10449,16-10-2024,954.52
CUST10457,23-04-2025,942.91
CUST10697,04-04-2024,532.64
CUST10560,14-04-2025,1599.86
CUST10928,07-12-2024,45.72
CUST10430,08-04-2025,1774.74
CUST10620,13-10-2024,1275.25
CUST10106,20-02-2025,2231.1
CUST10821,03-06-2022,1539.78
CUST10902,19-07-2024,1507.7
CUST10711,13-10-2024,839.35
CUST10452,02-11-2023,1021.6
CUST10011,02-11-2022,523.34
CUST10939,03-10-2022,703.75
CUST10728,06-03-2025,238.4
CUST10953,10-03-2023,798.29
CUST10556,04-03-2023,2563.96
CUST10672,06-11-2024,425.56
CUST10443,16-04-2024,432.84
CUST10037,11-09-2024,3604.25
CUST10802,06-09-2024,1393.41
CUST10060,24-11-2021,2820.49
CUST10412,24-05-2022,1091.24
CUST10694,27-02-2024,879.73
CUST10057,07-07-2024,734.54
CUST10869,17-07-2024,439.46
CUST10664,22-03-2024,1056.29
CUST10463,14-10-2023,1140.03
CUST10433,20-12-2024,656.16
CUST10348,23-08-2024,71.08
CUST10059,07-11-2023,1279.73
CUST10604,01-02-2025,907
CUST10639,02-01-2023,382.34
CUST10455,21-03-2021,508.61
CUST10511,21-04-2024,161.7
CUST10269,07-07-2022,63.07
CUST10940,15-03-2024,1251.03
CUST10703,15-04-2023,1434.89
CUST10439,07-07-2024,1209.88
CUST10672,20-12-2024,684.38
CUST10746,02-10-2024,1508.31
CUST10498,25-10-2024,550.39
CUST10713,07-10-2022,1103.72
CUST10813,04-06-2024,491.66
CUST10172,30-08-2024,1666.6
CUST10981,08-05-2025,1024.5
CUST10585,17-06-2024,1576.39
CUST10599,18-01-2023,1159.04
CUST10093,01-10-2023,855.57
CUST10130,06-01-2025,1011.2
CUST10943,21-06-2024,1112.05
CUST10328,09-06-2025,144.75
CUST10959,12-11-2021,392.78
CUST10692,15-02-2025,736.27
CUST10082,09-06-2025,171.61
CUST10961,20-07-2025,403.32
CUST10407,07-12-2023,345.06
CUST10245,03-08-2022,429.3
CUST10915,18-02-2023,797.26
CUST10050,14-01-2024,358.51
CUST10254,13-05-2025,1134.9
CUST10348,18-05-2025,1155.37
CUST10631,31-05-2024,454.6
CUST10308,14-11-2021,160.39
CUST10676,12-06-2024,1387.11
CUST10217,01-04-2023,251.02
CUST10903,29-06-2023,448.08
CUST10379,09-04-2024,864.67
CUST10452,11-09-2024,1272.64
CUST10745,29-12-2023,209.71
CUST10693,16-08-2023,2557.11
CUST10980,27-09-2022,480.82
CUST10194,15-03-2024,1901.79
CUST10516,16-12-2023,3061.88
CUST10213,13-04-2025,847.83
CUST10126,23-03-2023,1648.95
CUST10113,05-06-2023,1632.42
CUST10279,16-02-2024,597.38
CUST10432,24-10-2023,980.82
CUST10641,18-06-2024,561.68
CUST10873,10-07-2023,1232.3
CUST10429,21-12-2022,221.32
CUST10646,02-02-2023,742.62
CUST10686,29-05-2025,543.37
CUST10311,01-10-2024,953.13
CUST10946,18-03-2025,692.05
CUST10992,20-09-2021,1751.96
CUST10254,11-06-2025,1722.17
CUST10128,11-01-2024,2039.14
CUST10826,14-07-2024,160.85
CUST10286,26-06-2025,552.03
CUST10274,18-03-2024,602.02
CUST10909,07-06-2024,1715.98
CUST10241,30-05-2021,611.41
CUST10934,23-11-2023,2171.47
CUST10989,19-05-2024,2742.56
CUST10015,17-06-2023,3344.86
CUST10120,11-12-2024,2292.43
CUST10700,25-07-2025,424.44
CUST10823,15-04-2025,931.13
CUST10046,26-11-2024,569.97
CUST10794,12-02-2023,234.02
CUST10931,21-03-2024,1383.39
CUST10884,08-12-2023,1075.31
CUST10683,11-08-2024,810.19
CUST10342,25-03-2024,652.67
CUST10532,21-05-2022,1033.87
CUST10138,29-05-2025,416.97
CUST10097,17-06-2021,873.1
CUST10636,06-04-2022,1142.64
CUST10915,23-12-2023,1420.49
CUST10683,21-05-2025,1533.92
CUST10738,13-05-2023,1541.15
CUST10912,20-03-2025,952.59
CUST10466,23-04-2024,1820.53
CUST10609,26-05-2025,1259.28
CUST10329,16-02-2025,380.39
CUST10594,13-09-2021,770.08
CUST10264,10-03-2024,885.19
CUST10064,01-05-2024,134.8
CUST10610,11-12-2024,1145.96
CUST10896,21-03-2025,2367.58
CUST10231,27-09-2024,252.63
CUST10893,26-02-2023,1861.98
CUST10958,20-03-2024,1093.61
CUST10304,31-05-2025,2314.57
CUST10674,06-10-2023,2652.14
CUST10418,16-02-2024,1213.45
CUST10878,26-10-2023,320.29
CUST10308,11-09-2021,4449.88
CUST10170,21-05-2025,262.61
CUST10858,02-01-2024,1198.3
CUST10838,03-07-2024,1303.94
CUST10191,11-01-2024,1380.26
CUST10871,17-11-2024,898.99
CUST10667,05-05-2024,498.26
CUST10297,22-03-2025,961.92
CUST10255,11-09-2024,839.72
CUST10176,29-01-2023,1688.54
CUST10145,17-09-2024,638.84
CUST10978,09-05-2023,2351.53
CUST10229,30-09-2021,2724.73
CUST10479,26-10-2022,801.22
CUST10928,11-07-2024,638.15
CUST10684,16-01-2025,1216.17
CUST10488,27-04-2025,753.54
